Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
2013/11/1,0.262596648,0.014554567,0.033625573,0.078348426,0,0,0.051835697,0.018870486,0.115516626,0.010396643,0.272282675,0,0,0,0.424737209,0,0.455254422,0,0.05597407,0.01089847,0,0.375412954,0.48328831,0.300846506,0.083187263,0,0.119322293,0.93621671,0.269142002,0.01209829,0,0,0,0,0.013068005,0,0,0.507884019,0,0.087536658,0.012724034,0.079443086,0.160035506,0,0.798176521,0.105983492,0.042455296,0,0.048948435,0.270973675
2013/12/1,0,0,0.025026662,0,0,0,0,0.37507844,0.017332789,0,0.011628066,0,0,0,0.090946145,0,0.013457614,0,0,0,0,0.151058588,0.028363122,0.014899766,0,0,0,0.371585667,0,0,0,0,0,0,0,0,0,0.288820036,0,0,0,0.024430528,0.073586807,0,0.194794811,0.011443551,0,0,0.056082889,0.032471023
2014/1/1,0.024146336,0,0.106284259,0.11397275,0.051954307,0,0.090585701,0.423892322,0.058353054,0,0.047128156,0,0,0.078699641,0.404698695,0,0.056104765,0,0.155091563,0.016125357,0,0.284147364,0.239293288,0.114392295,0.022712668,0,0.039360125,0.877562739,0.031298772,0.235087574,0.034913546,0.025702922,0,0.027610373,0,0,0,0.14218838,0.010715018,0.057050594,0,0.092592636,0.025500713,0,0.301466735,0.032192673,0,0.0111244,0.35289681,0.075633779
2014/2/1,0,0.014687406,0.061973711,0,0,0,0.019040721,0.023379972,0.010458565,0,0.027785547,0,0,0.067468606,0.223040998,0,0,0,0,0.034428645,0,0.104474543,0.740028903,0,0.013773788,0,0,0.301939338,0.223258898,0,0.020459697,0,0,0,0,0.037962418,0,0.05673703,0.01197032,0.103858717,0,0.021702418,0.24514284,0,0.186794229,0.042243796,0.037456609,0,0.030134756,0.093738735
2014/3/1,0.161414728,0.014139545,0.029431788,0.180819239,0,0.087424055,0,0.043511606,0,0.013317405,0.019956522,0,0,0.042226275,0.380648671,0,0.060285793,0,0.106708027,0.021432614,0.060541504,0.168655857,0.217624212,0.43073656,0.060001233,0.011190633,0.220885456,0.502942756,0.151540101,0,0.032000098,0,0,0.031502966,0,0,0,0.252907123,0.080486707,0.130530551,0,0.043755703,0.526837379,0,0.371682391,0,0,0.01491004,0.023751194,0.176614804
2014/4/1,0.024959343,0,0.046716547,0.048133183,0,0,0.029327314,0.15653418,0,0,0.013197116,0,0,0,0.129150037,0,0.023865499,0,0.020317124,0,0,0.174919836,0.131477995,0,0,0,0,0.538140997,0.137665384,0.043761803,0,0,0,0.080815293,0,0.051219814,0,0.078738544,0,0,0,0.098885342,0.033284336,0,0.489585415,0.131606954,0,0,0.121810209,0.023172915
2014/5/1,0.331832916,0,0.069061358,0.012495385,0.051811948,0,0,0.259014457,0.184618617,0,0.087319627,0.05232238,0,0,0.418709885,0,0.099261931,0,0,0,0,0.330435937,0.310105644,0.012101392,0,0.024761302,0,0.714360181,0,0.024842943,0.042638339,0,0,0.010309241,0,0,0,0.244430108,0.01053367,0.042346285,0.013751134,0.090270137,0.013235701,0,0.670426391,0.065166609,0,0.057620753,0.129261609,0.105923004
2014/6/1,0,0,0,0,0.051812105,0,0,0,0.125871226,0,0.010056932,0,0,0,0.083279103,0,0,0,0,0,0,0.037502393,0.12543802,0,0,0.024760991,0,0.064475559,0,0,0,0,0,0.010309258,0,0,0,0.075177431,0,0,0,0.023130331,0.013235824,0,0.185317397,0.032174177,0,0.057620671,0.030053964,0
2014/7/1,0.050609748,0.08258261,0.203198715,0.028042122,0.045075756,0.032304142,0,0.07605054,0.115781026,0.016119732,0.048121656,0,0,0.189995818,0.673045695,0,0.013117408,0,0.021804315,0.029278445,0.08143945,0.258260073,1.301758004,0.179148824,0,0.023606854,0,0.939654928,0.343103193,0.024769147,0.105889035,0,0,0.09549946,0,0,0,0.203595927,0.207375818,0.15256597,0,0.181320604,0.256746108,0,0.660702839,0.171454092,0.040260555,0.077074526,0.104513647,0.319583486
2014/8/1,0.730745539,0,0.086684898,0.09265334,0,0.010058858,0.021279713,0.130135089,0.021161561,0.010831951,0.15193622,0.047507301,0,0.194286644,0.819691519,0,0.104253164,0,0.098908357,0,0,0.893110517,0.457146488,0.188009948,0.024650122,0.151041657,0,1.43296334,0,0.085994321,0,0.031079903,0,0.05463022,0,0,0,0.147566821,0,0.020919396,0,0.087731083,0.015807133,0,0.665571138,0.058295157,0,0.071244404,0.137043967,0.279308323
2014/9/1,0,0,0,0.023224888,0,0,0.013147773,0.206752233,0.063876066,0.010654577,0.010311259,0,0,0,0.270785958,0,0,0,0,0,0,0.191819988,0.042568401,0.033479173,0,0,0,0.580284655,0,0,0,0.015625393,0,0,0,0,0,0.103262849,0,0,0,0,0.016080894,0,0.016400859,0.010638144,0.022047291,0.016980354,0.091542922,0.172162049
2014/10/1,0,0,0.079724198,0,0,0,0,0,0.010293314,0,0.157778605,0.097307816,0,0,0.389192276,0,0.051304356,0,0,0,0,0.278458666,0.11003297,0.094213136,0,0.038725823,0,0.384537637,0.15632233,0.022505075,0,0,0,0.016203908,0,0,0,0.110602938,0,0.020686433,0,0.06553374,0.042503767,0,0.235848431,0.053819646,0.01013856,0,0.082408199,0.06902554
2014/11/1,0.060654514,0,0.351741914,0.037145407,0,0,0.077643652,0.080028268,0.197765331,0,0.163134638,0,0,0,0.9363147,0,0.199616742,0,0.034925725,0,0.030026041,0.762021948,0.368437186,0.205999766,0.050751694,0.010339342,0.013884606,1.795882046,0.016982986,0.105056245,0.021471886,0,0,0.052480892,0.059231348,0,0.026983395,0.250605774,0,0.046437887,0.011742535,0.148110653,0,0.024070568,0.634219936,0.195821417,0.056168478,0.033786552,0.253160901,0.09669131
2014/12/1,0.289382132,0.09531445,0.360404278,0.072376871,0,0.011335894,0.078596096,0.96867544,0.397552894,0.057210851,0.307937243,0.013944616,0,0.358991431,3.183549579,0.017563349,0.551821236,0.058175705,0.116054283,0.027982688,0,2.187415064,1.286834827,0.143062677,0.143867083,0.041816253,0.218005873,5.090241052,0.156454858,0.102458293,0.159215746,0.014149661,0,0.096963631,0.101061899,0,0.020607565,1.126947225,0.08302688,0.107356147,0.027416954,0.210579028,0.864860142,0,1.210850745,0.131965967,0.21867486,0.184896423,0.716201336,0.946572836
2015/1/1,18.1950207,1.336939935,7.626619219,3.482937302,0.520043239,0.681163693,0.952121709,7.312777779,4.828095675,3.681184257,10.14648072,0.410120033,0.079450029,3.444530956,37.30849789,0.793362906,13.78146838,0.474640638,4.91230984,0.483873673,1.379567592,46.61034917,16.72903903,7.574398929,2.314068723,1.524810244,4.002160292,83.99969154,5.409826997,3.771978389,1.434181685,1.137807159,0.231602821,1.440389167,0.883320549,0.547729352,0.306291245,23.46060465,4.786444425,5.402776442,1.214347358,10.01516102,5.175202861,0.733227592,53.50427371,4.242689729,1.185431109,3.415768694,11.567316,10.86709161
2015/2/1,8.168991553,0.728023591,3.00724238,2.992871457,0.347933774,0.407776264,0.676430803,5.371546597,2.76715871,0.693759693,6.445435798,0.441740959,0.144313967,1.108985916,28.68254264,0.22771173,8.308150757,0.368537664,2.62576946,0.166799476,1.022236814,29.72276896,12.60906181,4.244360441,1.74091896,1.446600019,1.728924061,54.52241594,4.477555258,2.259759814,1.769265577,0.319803885,0.105514592,1.647158163,0.332540432,0.17603729,0.110122016,13.06769392,1.876142536,3.535330174,0.865887149,4.523426089,3.730789089,0.317029672,26.02157389,2.138019972,0.478957394,1.779448748,6.26283512,6.005614076
2015/3/1,11.58887757,1.260681383,9.176530503,3.330859633,0.418758464,0.632173387,1.257116937,11.67481619,4.957457297,1.129274967,8.52133524,0.445629457,0.055562133,1.864235419,41.50515309,0.198477312,14.6688431,0.446171682,5.492888055,0.537634484,1.805276888,50.24971065,21.25488989,8.10736384,3.490502619,1.551941081,3.305415714,95.01829557,7.188165819,5.768409194,2.744405377,0.917177475,0.204012392,3.426110058,1.321847784,0.249127917,0.262071111,21.20368605,5.574508707,3.978100137,0.711425023,10.84754492,6.247304458,1.033364557,52.8784575,4.885704449,0.952471818,3.148493731,10.78909027,11.4172759
2015/4/1,9.531189391,1.306803082,9.068796664,3.746613584,0.360251537,0.563460665,1.253356425,9.849429657,4.799916374,0.961143065,10.00903709,0.357096021,0.039377126,1.805514094,42.08596466,0.413730103,17.22549865,0.257287724,6.293212385,0.54055489,1.038574692,50.38532966,19.2550258,9.774022762,3.079661983,2.137980635,3.037847321,87.20553527,7.016947832,4.247973514,2.626120589,0.563195269,0.069742121,2.552143668,1.200497333,0.443068762,0.102705569,26.23310897,4.142405858,5.365446725,1.3655384,8.465427296,6.409935974,0.284615359,49.63712497,4.870885174,0.784160611,3.100007514,9.631225793,12.5602788
2015/5/1,10.72516924,1.511697312,12.23833817,3.458112904,0.469138816,0.930019485,1.3658734,9.856107658,4.514523234,0.75640577,9.801564031,0.557758387,0.034269374,1.987578324,41.58911787,0.559129372,10.60643279,0.452345212,4.270769819,1.041630754,1.594221481,42.01966907,20.32841834,7.809736393,2.548265513,1.518294184,2.69732678,93.34833583,5.546466311,4.442768472,1.805585831,0.851796633,0.195804931,1.81881372,1.180660169,0.167094301,0.187009201,24.36559006,3.095237471,4.242041302,0.84625516,9.16494575,3.611372433,0.109326409,41.76382696,5.408047634,0.929735442,3.810392597,10.17931574,10.54257431
2015/6/1,11.18709828,1.593052631,23.73209478,5.089942721,0.39402615,1.006302936,2.831681305,15.75029667,6.703569684,1.394497446,13.89529063,1.190411217,0.582435482,2.231823357,57.92763888,0.49877428,15.93428177,0.562216166,5.861349307,0.99426636,1.44000374,64.8176398,28.96308441,10.01580209,3.976061933,2.397396741,3.661112253,138.8801149,7.48092225,9.159150565,3.576996368,1.31885473,0.131095871,1.961669677,0.931696015,0.516901719,0.182854004,31.90268515,4.5526674,6.1415586,1.452700456,17.08717302,6.371216829,0.323390504,65.5556592,8.554393035,1.513166631,5.749057032,21.41508281,14.45779551
2015/7/1,5.065795223,0.716435532,15.7290266,3.166200576,0.327251813,0.075362011,1.286646126,6.544214589,4.373736389,0.572333364,7.932035883,0.882120619,0.159283143,1.425486636,30.50627874,0.495546309,8.127229467,0.197088167,2.862699862,0.511755293,0.633760809,36.569259,15.16417472,5.715008185,1.732079942,1.844021859,0.902224562,73.72424751,4.587411476,3.975526265,1.965079375,0.416424684,0.080690103,1.027100046,0.469439106,0.362711703,0.078190661,16.33719733,2.463642284,3.591620285,0.878132598,7.288064822,4.512517003,0.154757081,31.40227627,4.951015452,1.144067096,2.491487637,10.17414407,7.539648793
2015/8/1,0.374573978,0.198534874,1.260221735,0.498874503,0.012096346,0,0.075613078,1.330144648,0.58985482,0.077176657,0.822675288,0.037011961,0.034517761,0.23687987,3.24808454,0.0799428,1.468390483,0.010788633,0.636748604,0.084212902,0.071498249,3.508453699,1.750595612,0.926235285,0.186427586,0.230422011,0.598763628,8.284306142,0.773762935,0.562073465,0.161871808,0.017093306,0.025362393,0.153812868,0.074281648,0.09439093,0.014952344,3.33946297,0.353265384,0.13816778,0.047356844,0.579458224,0.679699391,0.011141112,5.649515643,0.459845523,0.03042967,0.274481247,0.937089731,1.204771414
2015/9/1,0.010286511,0,0.03867368,0,0,0,0,0,0.028302843,0,0,0,0,0,0.064852454,0,0,0,0,0,0,0,0.167507559,0,0,0,0,0.097771294,0,0,0,0,0,0.014940879,0,0,0,0.025999282,0.021902226,0,0.037183523,0.011738605,0.04757059,0,0.150058538,0.102641709,0,0.095002353,0.010634711,0.023648603
2015/10/1,0.021312049,0,0.011496624,0,0,0,0,0,0.038054459,0.015227757,0.101705,0,0,0,0.18038103,0,0,0,0,0,0,0.073432088,0.126587406,0,0,0,0,0.165496081,0,0,0,0,0,0,0,0,0,0.016289277,0,0,0,0.01064299,0.055181693,0,0.085407287,0,0,0.026045376,0,0
2015/11/1,0.061619261,0,0.102728978,0,0,0,0,0.195034489,0,0.044931162,0.018006399,0,0,0,0.217043616,0,0.045378875,0,0,0,0,0.279494599,0.117319882,0.026891015,0,0,0,0.744412214,0,0.059940383,0.027399166,0,0,0.018862503,0.043221846,0,0,0.083357939,0,0.136966795,0.03585216,0.036500581,0,0,0.205702551,0.01340228,0,0.018401785,0.106795502,0.226845969
2015/12/1,0.824855998,0,0.028144074,0,0.094960824,0,0,0.170045175,0.075316117,0.127357819,0.196175419,0,0,0.010095939,0.917838018,0,0.413480349,0,0.034575328,0.020449925,0,0.237216015,0.420332399,0.021404108,0.031510662,0.049334027,0,1.184138494,0.354124717,0.019586341,0,0,0,0.014299378,0,0,0,0.133080937,0,0.093432294,0,0.025054749,0.227517912,0,0.574424235,0.032597477,0.040229212,0.010543811,0.06778699,0.183026455
2016/1/1,0.023790527,0.037185173,0.01241183,0.041675495,0,0,0,0.016592434,0.160569327,0.016511103,0.176443368,0.029646473,0,0.119495517,0.726093493,0,0.02031742,0.015682559,0.030663921,0,0.013887707,0.367510948,0.431712406,0,0.030683288,0.016218478,0,1.031794712,0.22350361,0.033179317,0.026240249,0,0,0.012015287,0.011178144,0,0,0.226380154,0.010133422,0.013244796,0.012250387,0.054991793,0.15127793,0,0.159702459,0.122671127,0,0.062500857,0.09068043,0.135127598
2016/2/1,0,0,0.026104201,0,0,0,0,0,0,0,0.061832868,0,0,0,0.155857876,0,0,0,0,0.014059731,0,0.025521619,0.040209722,0,0.015796766,0,0,0.323061526,0,0,0,0,0,0,0,0,0,0.043181665,0,0.020323772,0.014434445,0.090372346,0.018834265,0,0.05714326,0.015803847,0,0,0,0.020696098
2016/3/1,0.30616048,0,0,0.042843398,0,0,0,0.430611983,0.178868311,0.077344745,0.23342865,0,0,0,0.250456087,0,0.103505686,0,0,0.07128296,0,0.158621153,0.068004224,0,0.024865303,0.040159021,0.019892165,0.813438807,0,0.028155945,0.017559996,0,0,0,0.012437933,0,0.025710238,0.107144581,0,0.034805998,0.013667977,0.039321607,0,0,0.256290808,0.13408722,0.053318094,0.23302928,0,0
2016/4/1,0,0,0.044038489,0.070334693,0,0,0.039465925,0.031619471,0.252926998,0.0339491,0.38894096,0,0,0.045459859,0.658124804,0.022356382,0,0,0,0.013240504,0,0.225016681,0.829223495,0.061173902,0.075563975,0,0.010603452,1.09241201,0.091826878,0,0.012235296,0,0,0.021147649,0,0,0,0.646789737,0,0.038600503,0.019753851,0.035918262,0,0,0.339053868,0.087992446,0.067718849,0.170148466,0.030964011,0.15926148
2016/5/1,0.015880849,0.015612821,0.340178094,0,0,0,0.020053428,0.061087717,0.278055659,0.093432643,0.212130364,0,0,0,0.557194175,0,0.027779422,0,0.121852525,0,0.031716209,0.708822056,0.406296683,0.180439919,0.057433384,0,0,2.057684898,0.103621073,0.137879687,0.01461253,0,0,0.024868317,0.011533763,0,0,0.233533571,0.07186537,0.230678674,0,0.1209438,0.067102127,0,0.561822832,0.109462137,0.02729068,0.208916895,0.224893314,0.132677644
2016/6/1,10.61774047,0.675611029,26.60313305,2.031423329,0.337918794,0.634922493,1.284581164,7.106478542,2.919402185,2.944711722,7.569470353,0.096471693,0.088305077,2.558268079,24.16197863,0.362865608,7.257105707,0.13119642,3.784907411,0.269006428,0.659461174,32.66931847,19.99473876,3.09693642,1.837716328,1.109785315,2.032976562,70.65822679,1.929377522,6.37463445,0.961208983,0.501221458,0.07131387,0.764322117,0.66897092,0.239602617,0.070217842,15.73582948,3.027353702,5.30021318,0.864716011,8.462669107,2.034756136,0.331039848,36.3659375,4.304728934,0.788175547,3.506891452,11.17220209,6.87339135
2016/7/1,18.59397473,0.982827747,62.03452299,4.676812908,0.258942177,1.088785281,1.970046687,9.550791698,5.070968871,3.207844022,14.2084847,0.121801263,0.058347735,3.509596435,41.54839501,0.467172357,26.25616338,0.124937071,6.144493018,0.205161301,1.407292691,68.71046043,30.46783406,7.098510817,2.334323593,1.738838151,1.839754455,122.5982617,3.314272549,9.835494976,2.050462584,0.48784207,0.040500922,1.559755671,0.651403873,0.359531602,0.212686356,23.3014616,4.695701975,9.435140816,0.805186833,20.38372422,3.831548346,0.375994695,74.5042634,7.906313645,1.114648223,3.945915496,22.8516346,9.790189777
2016/8/1,20.64429132,2.500872814,49.62593668,5.222304251,0.571086141,0.969021003,2.694338092,16.17347172,7.303754561,2.279836165,16.9014086,0.332891766,0.211001863,7.803989221,47.04846281,1.090546354,18.5260657,0.374695698,6.546564762,0.418845803,1.458774516,69.82724156,46.86526154,8.757810698,3.096425786,1.276333027,2.723868862,129.691654,5.217129595,5.740095686,3.67102433,1.072572243,0.171256422,2.788785154,1.013748175,0.546618743,0.152408143,34.46840357,5.162012461,7.902547334,0.961027402,15.48622329,3.746402727,0.246190939,80.02168778,8.587455265,0.925298759,6.06329386,16.37580917,13.69104009
2016/9/1,19.46881817,1.465441133,53.71947936,4.776282797,0.346698471,1.218687165,2.81249342,15.54522735,6.807699845,2.053996015,17.37363338,0.272784361,0.023682356,3.546344893,43.38588847,0.503439719,19.14999485,0.293899336,5.643325423,0.666916741,1.513195154,69.11948531,38.79110422,8.505482194,2.711782841,1.832311687,3.379152829,125.366289,3.971602866,6.093244787,2.298219364,0.789448988,0.20641005,2.936901251,0.933529199,0.470739244,0.202774829,28.19608021,6.468352231,8.09920224,1.463219267,19.51386586,3.458002284,0.64207269,72.84169356,8.980111578,1.018887722,5.838273655,16.83232666,9.411937979
2016/10/1,14.28346494,0.548903066,34.5982583,3.056234699,0.223691433,1.079656409,1.407395608,6.820931645,3.664112709,1.017854329,11.00778494,0.171151932,0.05745097,1.337098862,26.47042194,0.663223717,9.439374126,0.21756367,2.529850454,0.499767247,0.831424196,46.04247053,17.66711019,5.914001666,1.581055434,0.927931154,0.932134936,79.33216221,2.956113741,3.911724494,2.878458137,0.587858296,0.061159781,1.5270033,0.889882747,0.414042463,0.308354483,22.43000189,5.102959082,5.350981631,1.187040283,9.284740211,2.256174937,0.080369381,40.77413494,5.467950127,0.842547146,3.71873705,10.12546519,7.276480571
2016/11/1,10.55751048,0.70365694,42.80910623,3.703873919,0.242988516,0.440979376,2.252366839,8.588214034,4.761762104,1.47474618,11.67428012,0.192178523,0.041343393,1.994233204,32.72594478,0.926411931,11.96840517,0.192003935,5.08809484,0.509217111,1.127118529,50.43468332,22.774166,6.679980814,2.40721593,1.008141474,1.675029301,101.0598269,3.238613797,7.457843632,1.668756933,0.498926348,0.079748206,2.211566194,0.719524452,0.429648899,0.08053701,21.6878957,4.331491042,11.29436581,1.264767966,18.83699104,2.697858984,0.459543603,52.41879344,5.954740313,0.784063214,5.549822921,17.96334051,7.731447552
2016/12/1,17.99702517,1.409501891,37.32685324,3.686827521,0.399288675,4.019946146,1.654920094,8.51900618,6.506536423,2.387793531,16.11400195,0.214184394,0.072440617,3.707537398,47.56204732,0.952905618,13.4531472,0.433786852,6.043965408,0.796957979,1.627797619,60.2579,32.51766865,7.663508826,2.493340331,1.79641932,3.458569348,125.6123096,7.03976481,8.915936898,1.824471224,0.867324336,0.137923052,2.609439511,0.55042599,0.394980768,0.143868295,31.61561973,13.1485007,9.911311225,1.107965821,24.73796797,4.219454808,1.962008858,78.62410684,6.378221941,1.870269489,8.931112085,15.0677833,10.80516222
2017/1/1,10.57617008,1.013764218,52.8021158,3.567072812,0.663767509,3.472013439,1.905473031,12.94940232,6.119222481,1.243808201,12.99203991,0.061502548,0.156561667,3.661622574,40.88681638,0.4088478,13.11673899,0.358215149,8.164035992,0.682230693,2.44304973,64.8640504,30.97642037,7.025400817,2.820036066,1.278269636,3.074468577,138.1097832,4.355461947,12.1617665,2.840722255,0.961853245,0.183740797,1.614848224,0.557596517,0.359136467,0.130117554,28.4743908,9.274567384,12.94313504,1.248584833,36.36665881,5.493268122,1.223010384,86.28399721,9.837302667,1.322893417,8.024861431,24.06690951,9.94921545
2017/2/1,14.18078221,1.042265952,38.31100483,3.77563511,2.097578044,2.184115129,1.238974676,9.857991766,4.925235102,0.986979711,11.44399699,0.309671944,0.050199188,3.318326121,35.2742385,0.296899996,11.91508453,0.252443702,11.76930213,0.517630278,2.880907578,56.67756801,19.20371356,7.086610595,2.084681612,1.652785533,1.433912636,120.1656588,5.164380881,10.36854669,1.899776024,0.768067818,0.293985171,2.564678926,0.777467391,0.512692242,0.13926414,27.19103176,9.858968621,10.56193233,0.929072979,34.27802477,5.081921449,0.694230616,85.28550849,8.285172448,1.058475901,5.907696131,20.49839569,8.979234575
2017/3/1,10.86044164,0.720476537,40.52166813,3.03134664,1.261050714,3.53965996,1.93949259,13.52922581,5.234103062,1.731004732,11.76449581,0.194929994,0.2284855,1.540465506,32.76303428,0.569305788,11.950105,0.370605079,10.11588837,0.645505886,2.191149982,58.94142654,17.72909781,8.244116314,1.961329791,1.011206592,2.302935392,116.776806,3.595772117,16.02828913,2.245091125,0.897844108,0.247783267,2.197003405,0.704990864,0.342380674,0.222398431,24.79353316,7.372860659,10.00583215,1.185320065,29.33718686,2.32790924,0.798440905,87.99184375,11.57530793,0.836156354,8.245477278,17.41333499,9.105434244
2017/4/1,23.37821651,1.239171976,34.77275409,3.88125483,3.012927653,2.987337038,1.643539575,11.2178694,4.518428312,1.701546276,11.65107069,0.128748195,0.119214606,1.576183313,33.55343843,0.50646859,13.35203667,0.419831731,9.039496507,1.091969943,3.401122456,57.490897,23.03888653,8.128484492,2.368869836,1.146103401,3.333039091,115.113971,3.438754003,9.585982922,1.676829747,1.630587506,0.097726411,2.296530547,0.753576845,0.594666636,0.165398611,27.75078396,12.28275529,10.04421903,1.016411385,26.74283285,2.313377967,0.22908873,74.21666674,8.071455919,0.790584339,8.007889374,15.57519124,9.679881269
